_id,scientific_name,common_name,date,year,range,description,type,latitude,longitude,latlong,continent,country,size,commonSMame,common_SMme,image
57bcaf7e7v658b5320d3f835,Tarbosaurus bataar,Tarbosaurus,0001-01-01T00:00:00Z,-66 Million BC,"Asia, North America",Some scientists consider Tarbosaurus bataar from Asia to be a second Tyrannosaurus species while others maintain Tarbosaurus is a separate genus.,reptile,47,124,"47,124",Asia,RU,LG,,,
50bbaf7e7v658b5320d3f835,Xenomorphus Thingus,The Thing,0100-01-01T00:00:00Z,Year: Unknown,Range: Unknown,"Little is known of this rumored entity, thought to be encountered by a Norwegian Antarctic Research team. We have just dispatched the American team to check up on the Norwegian teams latest status.",marine,-80,-159,"-80,-159",Antarctica,US,MD,,,
57abaf7e7v658b5320d3f835,Raphus cucullatus,The Dodo,1750-01-01T00:00:00Z,1750,Mauritius,"The dodo (Raphus cucullatus) is an extinct flightless bird that was endemic to the island of Mauritius, east of Madagascar in the Indian Ocean.",air,-19.99,58.42,"-19.99,58.42",Africa,FJ,MD,,,
57ab8c5b1eff02897b163ed1,Tachybaptus rufolavatus,Alaotra grebe,1980-01-01T00:00:00Z,1980,Madagascar,--,air,-18.76,46.86,"-18.76,46.86",Africa,MG,SM,,,
57ab8c5b1eff02897b163ed2,Nesillas aldabrana,Aldabra brush-warbler,1980-01-01T00:00:00Z,1980,Seychelles,--,air,-4.65,55.47,"-4.65,55.47",Africa,SC,SM,,,
57ab8c5b1eff02897b163ed3,Mundia elpenor,Ascension flightless crake,1650-01-01T00:00:00Z,1650,United Kingdom (Ascension),--,air,-15.98,-5.7,"-15.90,-5.70",Africa,SH,SM,,,
57ab8c5b1eff02897b163ed4,Nycticorax olsoni,Ascension night heron,1600-01-01T00:00:00Z,1600,United Kingdom (Ascension),--,air,-15.98,-5.7,"-15.90,-5.70",Africa,SH,SM,,,
57ab8c5b1eff02897b163ed5,Lophopsittacus mauritianus,Broad-billed parrot,1680-01-01T00:00:00Z,1680,Mauritius,--,air,-20.34,57.55,"-20.34,57.55",Africa,MU,SM,,,
57ab8c5b1eff02897b163ed6,Haematopus meadewaldoi,Canary Islands oystercatcher,1940-01-01T00:00:00Z,1940,Spain (Canary Islands),--,air,28.29,-16.62,"28.29,-16.62",Europe,ES,SM,,,
57ab8c5b1eff02897b163ed7,Coturnix gomerae,Canary Islands quail,1870-01-01T00:00:00Z,1870,Spain (Canary Islands),This quail was most likely still present in the Canary Islands after humans settled there. Cats could have been one of the causes of the disappearance of some little flying birds like the Canary Islands quail.,air,-15.98,-5.71,"-15.98,-5.71",Europe,ES,SM,,,
57ab8c5b1eff02897b163ed8,Dysmoropelia dekarchiskos,Saint Helena dove,1500-01-01T00:00:00Z,1500,United Kingdom (Saint Helena),--,air,-15.98,-5.71,"-15.98,-5.71",Africa,SH,SM,,,
57ab8c5b1eff02897b163ed9,Upupa antaios,Saint Helena hoopoe,1500-01-01T00:00:00Z,1500,United Kingdom (Saint Helena),--,air,-15.98,-5.71,"-15.98,-5.71",Africa,SH,SM,,,
57ab8c5b1eff02897b163eda,Porzana astrictocarpus,Saint Helena rail,1500-01-01T00:00:00Z,1500,United Kingdom (Saint Helena),--,air,-15.98,-5.71,"-15.98,-5.71",Africa,SH,SM,,,
57ab8c5b1eff02897b163edb,Psittacula wardis,Seychelles parakeet,1880-01-01T00:00:00Z,1880,Seychelles,--,air,-4.6,55.47,"-4.60,55.47",Africa,SE,SM,,,
57ab8c5b1eff02897b163edc,Bulweria bifax,Small Saint Helena petrel,1500-01-01T00:00:00Z,1500,United Kingdom (Saint Helena),--,air,-15.98,-5.71,"-15.98,-5.71",Africa,SH,SM,,,
57ab8c5b1eff02897b163edd,Gallinula nesiotis,Tristan moorhen,1890-01-01T00:00:00Z,1890,United Kingdom (Tristan da Cunha),--,air,-37.1,-12.27,"-37.10,-12.27",Africa,SH,SM,,,
57ab8cde1eff02897b163ede,Equus africanus atlanticus,Atlas Wild Ass,300-01-01T00:00:00Z,300,North African,--,land,18.18,18.28,"18.18,18.28",Africa,TD,MD,,,
57ab8cde1eff02897b163edf,Canariomys bravoi and Canariomys tamarani,Canary Islands giant rats,1500-01-01T00:00:00Z,1500,Spain (Canary Islands),--,land,28.29,-16.62,"28.29,-16.62",Europe,ES,SM,,,
57bbaf7e7f658b5320d3f843,Bufo periglenes,Golden toad,1980-01-01T00:00:00Z,1980,Costa Rica,--,amph,9.74,-83.75,"9.74,-83.75",North America,CR,SM,,,
57ab8cde1eff02897b163ee0,Daubentonia robusta,Giant aye-aye,1000-01-01T00:00:00Z,1000,Madagascar,--,land,-18.76,46.86,"-18.76,46.86",Africa,MG,ZZ,,,
57ab8cde1eff02897b163ee1,Cryptoprocta spelea,Giant fossa,1444-01-01T00:00:00Z,1444,Madagascar,--,land,-18.76,46.86,"-18.76,46.86",Africa,MG,ZZ,,,
57ab8cde1eff02897b163ee2,Hipposideros besaoka,Hipposideros besaoka,1000-01-01T00:00:00Z,1000,Madagascar,--,land,-18.76,46.86,"-18.76,46.86",Africa,MG,ZZ,,,
57ab8cde1eff02897b163ee3,Homotherium,Homotherium,1000-01-01T00:00:00Z,1000,Africa,--,land,3.29,22.52,"3.29,22.52",Africa,CD,ZZ,,,
57ab8cde1eff02897b163ee4,Megaladapis,Koala lemur,1420-01-01T00:00:00Z,1420,Madagascar,--,land,-18.76,46.87,"-18.76,46.87",Africa,MG,ZZ,,,
57ab8cde1eff02897b163ee5,Malpaisomys insularis,Lava mouse,1500-01-01T00:00:00Z,1500,Spain (Canary Islands),--,land,28.29,-16.62,"28.29,-16.62",Europe,ES,SM,,,
57ab8cde1eff02897b163ee6,Plesiorycteropus,Malagasy aardvark,200-01-01T00:00:00Z,200,Madagascar,--,land,-18.76,46.86,"-18.76,46.86",Africa,MG,ZZ,,,
57ab8cde1eff02897b163ee7,Hippopotamus,Malagasy hippopotamus,1000-01-01T00:00:00Z,1000,Madagascar,--,land,-18.76,46.86,"-18.76,46.86",Africa,MG,LG,,,
57ab8cde1eff02897b163ee8,Megalotragus,Megalotragus,1000-01-01T00:00:00Z,1000,Africa,--,land,3.29,22.52,"3.29,22.52",Africa,CD,ZZ,,,
57ab8cde1eff02897b163ee9,Microgale macpheei,Microgale macpheei,100-01-01T00:00:00Z,100,Madagascar,--,land,-18.76,46.86,"-18.76,46.86",Africa,MG,ZZ,,,
57ab8cde1eff02897b163eea,Loxodonta africana pharaoensis,North African elephant,300-01-01T00:00:00Z,300,North Africa,--,land,30.3,12.39,"30.30,12.39",Africa,LY,LG,,,
57ab8cde1eff02897b163eeb,Pelorovis,Pelorovis,0001-01-01T00:00:00Z,12000 BC,Africa,12000 BC,land,3.29,22.52,"3.29,22.52",Africa,CD,ZZ,,,
57ab8cde1eff02897b163eec,Sivatherium,Sivatherium,0001-01-01T00:00:00Z,-6000 BC,Africa,-6000 BC,land,3.29,22.52,"3.29,22.52",Africa,CD,ZZ,,,
57ab8d111eff02897b163eed,Ursus arctos crowtheri,Atlas bear,1870-01-01T00:00:00Z,1870,North Africa,--,land,30.3,12.39,"30.30,12.39",Africa,LY,ZZ,,,
57ab8d111eff02897b163eee,Bos primigenius,Aurochs,1627-01-01T00:00:00Z,1627,North Africa || Europe,--,air,34.1,-0.26,"34.1,-0.26",Africa,LI,SM,,,
57ab8d111eff02897b163eef,Hippotragus leucophaeus,Bluebuck,1799-01-01T00:00:00Z,1799,South Africa,--,land,-29.82,23.55,"-29.8,23.55",Africa,ZA,ZZ,,,
57ab8d111eff02897b163ef0,Alcelaphus buselaphus buselaphus,Bubal hartebeest,1920-01-01T00:00:00Z,1920,North Africa,--,land,30.3,12.39,"30.30,12.39",Africa,LY,ZZ,,,
57ab8d111eff02897b163ef1,Panthera leo melanochaitus,Cape lion,1860-01-01T00:00:00Z,1860,South Africa,--,land,-29.82,23.55,"-29.8,23.55",Africa,ZA,LG,,,
57ab8d111eff02897b163ef2,Leptailurus serval serval,Cape serval,1444-01-01T00:00:00Z,1444,South Africa,--,land,-29.82,23.55,"-29.8,23.55",Africa,ZA,ZZ,,,
57ab8d111eff02897b163ef3,Phacochoerus aethiopicus aethiopicus,Cape warthog,1900-01-01T00:00:00Z,1900,South Africa,--,land,-29.82,23.55,"-29.8,23.55",Africa,ZA,MD,,,
57ab8d111eff02897b163ef4,Ourebia ourebi kenyae,Kenya oribi,1444-01-01T00:00:00Z,1444,Kenya,--,land,0.453,37.7,"0.453,37.70",Africa,KE,ZZ,,,
57ab8d111eff02897b163ef5,Palaeopropithecus,Large sloth lemur,1500-01-01T00:00:00Z,1500,Madagascar,--,land,-18.76,46.86,"-18.76,46.86",Africa,MG,ZZ,,,
57ab8d111eff02897b163ef6,Pteropus subniger,Lesser Mascarene flying fox,1850-01-01T00:00:00Z,1850,Mauritius and France (Reunion),--,land,-20.26,157.56,"-20.2,157.56",Africa,MU,ZZ,,,
57ab8d111eff02897b163ef7,Equus quagga quagga,Quagga,1880-01-01T00:00:00Z,1880,Namibia and South Africa,--,land,-21.68,17.75,"-21.6,17.75",Africa,NA,ZZ,,,
57ab8d111eff02897b163ef8,Eudorcas rufinaa,Red gazelle,1890-01-01T00:00:00Z,1890,Algeria,--,land,31.8,3.21,"31.80,3.21",Africa,DZ,MD,,,
57ab8d111eff02897b163ef9,Kobus leche robertsi,Robert's lechwe,1444-01-01T00:00:00Z,1444,South Africa,--,land,-29.82,23.55,"-29.8,23.55",Africa,ZA,ZZ,,,
57ab8d111eff02897b163efa,Diceros bicornis longipes,Western black rhinoceros,1990-01-01T00:00:00Z,1990,Cameroon,--,land,4.57,12.56,"4.57,12.56",Africa,CM,ZZ,,,
57ab8d401eff02897b163efb,Macroscincus coctei,Cape Verde giant skink,1920-01-01T00:00:00Z,1920,Cape Verde,--,reptile,16.06,-22.78,"16.06,-22.78",Africa,CV,SM,,,
57ab8d401eff02897b163efc,Cylindraspis triserrata,Domed Mauritius giant tortoise,1850-01-01T00:00:00Z,1850,Mauritius,--,reptile,-20.34,57.55,"-20.3,57.55",Africa,MU,MD,,,
57ab8d401eff02897b163efd,Cylindraspis peltastes,Domed Rodrigues giant tortoise,1800-01-01T00:00:00Z,1800,Mauritius,--,reptile,-20.34,57.55,"-20.3,57.55",Africa,MU,MD,,,
57ab8d401eff02897b163efe,Tetradactylus eastwoodae,Eastwood's long-tailed seps,1910-01-01T00:00:00Z,1910,South Africa,--,land,-29.82,23.55,"-29.8,23.55",Africa,ZA,ZZ,,,
57ab8d401eff02897b163eff,Typhlops cariei,Hoffstetter's worm snake,1444-01-01T00:00:00Z,1444,Mauritius,--,reptile,-20.34,57.55,"-20.3,57.55",Africa,MU,SM,,,
57ab8d401eff02897b163f00,Didosaurus maurtianus,Mauritian giant skink,1650-01-01T00:00:00Z,1650,Mauritius,--,reptile,-20.34,57.55,"-20.3,57.55",Africa,MU,SM,,,
57ab8d401eff02897b163f01,Aparallactus nigriceps,Mozambique centipede-eater,1840-01-01T00:00:00Z,1840,France (Reunion),--,land,-21.14,55.65,"-21.1,55.65",Africa,RE,ZZ,,,
57ab8d401eff02897b163f02,Phelsuma edwardnewtoni,Rodrigues day gecko,1910-01-01T00:00:00Z,1910,Mauritius,--,reptile,-20.34,57.55,"-20.3,57.55",Africa,MU,SM,,,
57ab8d401eff02897b163f03,Phelsuma gigas,Rodrigues giant day gecko,1842-01-01T00:00:00Z,1842,Mauritius,--,reptile,-20.34,57.55,"-20.3,57.55",Africa,MU,SM,,,
57ab8d401eff02897b163f04,Gallotia simonyi simonyi,Roque Chico de Salmor giant lizard,1930-01-01T00:00:00Z,1930,Spain (Canary Islands),--,reptile,28.29,-16.62,"28.29,-16.62",Europe,ES,MD,,,
57ab8d401eff02897b163f05,Bolyeria multocarinata,Round Island burrowing boa,1970-01-01T00:00:00Z,1970,Mauritius,--,reptile,-20.34,57.55,"-20.3,57.55",Africa,MU,MD,,,
57ab8d401eff02897b163f06,Cylindraspis inepta,Saddle-backed Mauritius giant tortoise,1750-01-01T00:00:00Z,1750,Mauritius,--,reptile,-20.34,57.55,"-20.3,57.55",Africa,MU,MD,,,
57ab8d401eff02897b163f07,Cylindraspis vosmaeri,Saddle-backed Rodrigues giant tortoise,1800-01-01T00:00:00Z,1800,Mauritius,--,reptile,-20.34,57.55,"-20.3,57.55",Africa,MU,MD,,,
57ab8d611eff02897b163f08,Eriocnemis godini,Turquoise-throated puffleg,1850-01-01T00:00:00Z,1850,Colombia and Ecuador,--,land,2.48,-75.76,"2.48,75.76",South America,CO,ZZ,,,
57ab8d611eff02897b163f09,Atelopus ignescens,Atelopus ignescens,1444-01-01T00:00:00Z,1444,Ecuador,--,land,-1.13,-77.16,"-1.13,-77.16",South America,EC,ZZ,,,
57ab8d611eff02897b163f0a,Atelopus longirostris,Atelopus longirostris,1980-01-01T00:00:00Z,1980,Ecuador,--,land,-1.13,-77.16,"-1.13,-77.16",South America,EC,ZZ,,,
57ab8d611eff02897b163f0b,Atelopus vogli,Atelopus vogli,1930-01-01T00:00:00Z,1930,Venezuela,--,land,6.63,-65.21,"6.63,-65.21",South America,VE,ZZ,,,
57ab8d611eff02897b163f0c,Phrynomedusa fimbriata,Spiny-knee leaf frog,1920-01-01T00:00:00Z,1920,Brazil,--,amph,-12.54,-53.08,"-12.5,-53.08",South America,BR,SM,,,
57ab8d611eff02897b163f0d,Rhinoderma rufum,Chile Darwin's frog,1980-01-01T00:00:00Z,1980,Chile,--,amph,-47.74,-73.12,"-47.7,-73.12",South America,CL,SM,,,
57ab8d611eff02897b163f0e,Chelonoidis nigra nigra,Charles Island tortoise,1850-01-01T00:00:00Z,1850,Ecuador (Galapagos Islands),--,reptile,-0.73,-91.06,"-0.73,-91.06",South America,EC,MD,,,
57ab8d611eff02897b163f0f,Chelonoidis nigra abingdonii,Pinta Island tortoise,2012-01-01T00:00:00Z,2012,Ecuador (Galapagos Islands),--,reptile,0.5872,-90.76,"0.5872,-90.76",South America,EC,MD,,,
57ab8d7c1eff02897b163f10,Sephanoides fernandensis leyboldi,Alejandro Selkirk Island Firecrown,1900-01-01T00:00:00Z,1900,Chile,--,air,-47.74,-73.12,"-47.7,-73.12",South America,CL,SM,,,
57ab8d7c1eff02897b163f11,Podiceps andinus,Colombian grebe,1970-01-01T00:00:00Z,1970,Colombia,--,air,2.47,-72.07,"2.47,-72.07",South America,CO,SM,,,
57ab8d7c1eff02897b163f12,Geospiza magnirostris magnirostris,Darwin's ground finch,1950-01-01T00:00:00Z,1950,Ecuador (Galapagos Islands),--,air,-0.73,-91.06,"-0.73,-91.06",South America,EC,SM,,,
57ab8d7c1eff02897b163f13,Anas georgica niceforoi,Niceforo's pintail,1950-01-01T00:00:00Z,1950,Colombia,--,air,2.47,-72.07,"2.47,-72.07",South America,CO,SM,,,
57ab8d7c1eff02897b163f14,Pyrocephalus rubinus dubius,San Cristabal vermilion flycatcher,1980-01-01T00:00:00Z,1980,Ecuador (Galapagos Islands),--,air,-0.73,-91.06,"-0.73,-91.06",South America,EC,SM,,,
57ab8d7c1eff02897b163f15,Aramides gutturalis,Red-throated wood-rail,1843-01-01T00:00:00Z,1843,Peru,--,air,-10.21,-73.56,"-10.2,-73.56",South America,PE,SM,,,
57ab8d7c1eff02897b163f16,Heliangelus zusii,Antioquia brush finch,1970-01-01T00:00:00Z,1970,Colombia,--,air,2.47,-72.07,"2.47,-72.07",South America,CO,SM,,,
57ab8d7c1eff02897b163f17,Heliangelus zusii,Bogota SunAngel,1900-01-01T00:00:00Z,1900,Colombia,--,air,2.47,-72.07,"2.47,7.07",South America,CO,SM,,,
57ab8d7c1eff02897b163f18,Numenius borealis,Eskimo Curlew,1930-01-01T00:00:00Z,1930,Brazil and Argentina,--,air,-28.21,-56.33,"-28.2,-56.33",South America,AR,SM,,,
57ab8d7c1eff02897b163f19,Anodorhynchus glaucus,Glaucous macaw,1960-01-01T00:00:00Z,1960,"Argentina,Brazil,Paraguay and Uruguay",--,air,-28.21,-56.33,"-28.2,-56.33",South America,AR,SM,,,
57ab8d7c1eff02897b163f1a,Sporophila melanops,Hooded seedeater,1820-01-01T00:00:00Z,1820,Brazil,--,air,-12.54,-53.08,"-12.5,-53.08",South America,BR,SM,,,
57ab8d7c1eff02897b163f1b,Discosura letitiae,Letitia's thorntail,1850-01-01T00:00:00Z,1850,Bolivia,--,air,-16.11,-64.77,"-16.1,-64.77",South America,BO,SM,,,
57ab8d7c1eff02897b163f1c,Grallaria chthonia,Tachira antpitta,1950-01-01T00:00:00Z,1950,Venezuela,--,air,6.63,-65.21,"6.63,-65.21",South America,VE,SM,,,
57ab8d8c1eff02897b163f1d,Smilodon populator,Amazonian smilodon,1850-01-01T00:00:00Z,1850,Northern South Ameica,--,land,-3.23,-57.12,"-3.23,-57.12",South America,BR,ZZ,,,
57bbaf7e7f658b5320d3f806,Drepanis pacifica,Hawai'i mamo,1980-01-T00:00:00Z,1980,Hawaiian Islands,--,air,19.66,-155.51,"19.66,-155.51",North America,US,SM,,,
57ab8d8c1eff02897b163f1e,Antifer crassus,Antifer,1100-01-01T00:00:00Z,1100,"Argentina,Brazil and Chile",--,land,-47.74,-73.12,"-47.7,-73.12",South America,CL,ZZ,,,
57ab8d8c1eff02897b163f1f,Arctotherium sp.,Arctotherium,1100-01-01T00:00:00Z,1100,South America,--,land,-16.95,-57.74,"-16.9,-57.74",South America,BR,ZZ,,,
57ab8d8c1eff02897b163f20,Canis nehringi,Canis nehringi,0001-01-01T00:00:00Z,-8000 BC,South America,-8000 BC,land,-16.95,-57.74,"-16.9,-57.74",South America,BR,ZZ,,,
57ab8d8c1eff02897b163f21,Cuvieronius sp.,Cuvieronius,0004-01-01T00:00:00Z,-4000 BC,South America,-4000 BC,land,-16.95,-57.74,"-16.9,-57.74",South America,BR,ZZ,,,
57ab8d8c1eff02897b163f22,Canis dirus,Dire wolf,1100-01-01T00:00:00Z,1100,South America,--,land,-16.95,-57.74,"-16.9,-57.74",South America,BR,ZZ,,,
57ab8d8c1eff02897b163f23,Catonyx,Ground sloths,0006-01-01T00:00:00Z,-6000 BC,South America,-6000 BC,land,-16.95,-57.74,"-16.9,-57.74",South America,BR,ZZ,,,
57ab8d8c1eff02897b163f24,Doedicurus,Glyptodontidaes,0001-01-01T00:00:00Z,-1100 BC,South America,-1100 BC,land,-16.95,-57.74,"-16.9,-57.74",South America,BR,ZZ,,,
57ab8d8c1eff02897b163f25,Hippidion,Hippidion,1000-01-01T00:00:00Z,1000,South America,--,land,-16.95,-57.74,"-16.9,-57.74",South America,BR,ZZ,,,
57ab8d8c1eff02897b163f26,Macrauchenia sp.,Macrauchenia,1000-01-01T00:00:00Z,1000,South America,--,land,-16.95,-57.74,"-16.9,-57.74",South America,BR,ZZ,,,
57ab8d8c1eff02897b163f27,Neochoerus sp.,Neochoerus,1000-01-01T00:00:00Z,1000,South America,--,land,-16.95,-57.74,"-16.9,-57.74",South America,BR,ZZ,,,
57ab8d8c1eff02897b163f28,Stegomastodon sp.,Stegomastodon,1000-01-01T00:00:00Z,1000,South America,--,land,-16.95,-57.74,"-16.9,-57.74",South America,BR,ZZ,,,
57ab8d8c1eff02897b163f29,Palaeolama mirifica,Stout-legged llama,1000-01-01T00:00:00Z,1000,South America,--,land,-16.95,-57.74,"-16.9,-57.74",South America,BR,ZZ,,,
57ab8d8c1eff02897b163f2a,Theriodictis sp.,Theriodictis,1100-01-01T00:00:00Z,1100,"Bolivia,Brazil and Paraguay",--,land,-16.79,-62.4,"-16.7,-62.40",South America,BO,ZZ,,,
57ab8d8c1eff02897b163f2b,Toxodon sp.,Toxodon,1650-01-01T00:00:00Z,1650,South America,--,land,-16.95,-57.74,"-16.9,-57.74",South America,BR,ZZ,,,
57ab8d8c1eff02897b163f2c,Xenorhinotherium bahiensis,Xenorhinotherium,1000-01-01T00:00:00Z,1000,Brazil and Venezuela,--,land,6.63,-65.21,"6.63,-65.21",South America,VE,ZZ,,,
57ab8d8c1eff02897b163f2d,Juscelinomys candango,Candango mouse,1960-01-01T00:00:00Z,1960,Brazil,--,land,-12.54,-53.08,"-12.5,-53.08",South America,BR,SM,,,
57ab8d8c1eff02897b163f2f,Nesoryzomys darwini,Darwin's rice rat,1920-01-01T00:00:00Z,1920,Ecuador (Galapagos Islands),--,land,-0.73,-89.56,"-0.73,89.56",South America,EC,SM,,,
57ab8d8c1eff02897b163f31,Megaoryzomys curioi,Galapagos giant rat,1700-01-01T00:00:00Z,1700,Ecuador (Galapagos Islands),Likely met its demise when European settlers introduced invasive species to the island. It is the only species in the genus Megaoryzomys.,land,-0.86,-91.13,"-0.86,-91.13",South America,EC,SM,,,
57ab8d8c1eff02897b163f32,Nesoryzomys indefessus,Indefatigable Galapagos mouse,1930-01-01T00:00:00Z,1930,Ecuador (Galapagos Islands),"One (N. i. indefessus) formerly lived on Santa Cruz Island, California, but is now extinct, probably due to the introduction of black rats; and another (N. i. narboroughi) that is still alive on Fernandina Island.",land,-0.078,-91.35,"-0.078,-91.35",South America,EC,SM,,,
57ab8d8c1eff02897b163f33,Desmodus draculae,Giant vampire bat,1444-01-01T00:00:00Z,1444,"Bolivia,Brazil & Venezuela",--,land,6.63,-65.21,"6.63,-65.21",Africa,NG,ZZ,,,
57ab8d8c1eff02897b163f34,Lagostomus crassus,Peruvian viscacha,1910-01-01T00:00:00Z,1910,Peru,--,land,-20.21,-83.56,"-20.21,-83.56",South America,PE,ZZ,,,
57ab8d8c1eff02897b163f36,Noronhomys vespuccii,Vespucci's rodent,1500-01-01T00:00:00Z,1500,Brazil,--,land,-12.54,-53.08,"-12.5,-53.08",South America,BR,ZZ,,,
57ab8d8c1eff02897b163f38,Octodon pacificus,Pacific degu,1990-01-01T00:00:00Z,1990,"Mocha Island,Chile",--,land,-47.74,-73.12,"-47.7,-73.12",South America,CL,ZZ,,,
57ab8d8c1eff02897b163f39,Melanomys zunigae,Zuniga's dark rice rat,1940-01-01T00:00:00Z,1940,Peru,--,land,-10.21,-73.56,"-10.2,-73.56",South America,PE,SM,,,
57ab8f0d1eff02897b163f3a,Struthio camelus syriacus,Arabian ostrich,1960-01-01T00:00:00Z,1960,Middle East,--,air,29.16,42.02,"29.16,42.02",Asia,SA,SM,,,
57ab8f0d1eff02897b163f3b,Struthio asiaticus,Asiatic ostrich,1000-01-01T00:00:00Z,1000,Middle East to Central Asia,--,air,29.16,42.02,"29.16,42.02",Asia,SA,SM,,,
57ab8f0d1eff02897b163f3c,Branta hutchinsii asiatica,Bering Cackling Goose,1920-01-01T00:00:00Z,1920,Russia (Komandorski and Kuril Islands),--,air,62.73,98.44,"62.73,98.44",Europe,RU,SM,,,
57ab8f0d1eff02897b163f3d,Carpodacus ferreorostris,Bonin grosbeak,1828-01-01T00:00:00Z,1828,Japan (Bonin Islands),--,air,27.03,142.2,"27.03,142.20",Asia,JP,SM,,,
57ab8f0d1eff02897b163f3e,Nycticorax caledonicus crassirostris,Bonin nankeen night heron,1880-01-01T00:00:00Z,1880,Japan (Bonin Islands),--,air,27.03,142.2,"27.03,142.20",Asia,JP,SM,,,
57ab8f0d1eff02897b163f3f,Zoothera terrestris,Bonin thrush,1827-01-01T00:00:00Z,1827,Japan (Bonin Islands),--,air,27.03,142.2,"27.03,142.20",Asia,JP,SM,,,
57ab8f0d1eff02897b163f40,Columba versicolor,Bonin wood pigeon,1880-01-01T00:00:00Z,1880,Japan (Bonin Islands),--,air,27.03,142.2,"27.03,142.20",Asia,JP,SM,,,
57ab8f0d1eff02897b163f41,Loriculus philippensis chrysonotus,Cebu hanging parrot,1444-01-01T00:00:00Z,1444,Philippines (Cebu),--,air,10.4,123.8,"10.40,123.80",Asia,PH,SM,,,
57ab8f0d1eff02897b163f42,Cinclus cinclus olympicus,Cyprus dipper,1950-01-01T00:00:00Z,1950,Cyprus,--,air,34.93,33.14,"34.93,33.14",Asia,CY,SM,,,
57ab8f0d1eff02897b163f43,Apalopteron familiare familiare,Mukojima white-eye,1930-01-01T00:00:00Z,1930,Japan (Bonin Islands),--,air,27.03,142.2,"27.03,142.20",Asia,JP,SM,,,
57ab8f0d1eff02897b163f44,Todiramphus miyakoensis,Ryukyu kingfisher,1880-01-01T00:00:00Z,1880,Japan (Ryukyu Islands),--,air,26.49,127.99,"26.49,127.99",Asia,JP,SM,,,
57ab8f0d1eff02897b163f45,Columba jouyi,Ryukyu wood pigeon,1930-01-01T00:00:00Z,1930,Japan (Ryukyu Islands),--,air,26.49,127.99,"26.49,127.99",Asia,JP,SM,,,
57ab8f0d1eff02897b163f46,Phalacrocorax perspicillatus,Spectacled cormorant,1850-01-01T00:00:00Z,1850,Russia,--,air,62.73,98.44,"62.73,98.44",Europe,RU,SM,,,
57ab8f211eff02897b163f47,Bos primigenius,Aurochs,1627-01-01T00:00:00Z0,16270,Northern Asia and Indian Continent,--,land,49.1,108.78,"49.10,108.78",Asia,MN,ZZ,,,
57ab8f211eff02897b163f48,Panthera tigris balica,Bali tiger,1930-01-01T00:00:00Z,1930,Indonesia (Bali),--,land,-8.34,115.08,"-8.34,115.08",Asia,ID,MD,,,
57ab8f211eff02897b163f49,Coryphomys buehleri,Buhler's coryphomys,1500-01-01T00:00:00Z,1500,Indonesia (Timor),--,land,-9.88,124.33,"-9.88,124.33",Asia,ID,ZZ,,,
57ab8f211eff02897b163f4a,Panthera tigris virgata,Caspian tiger,1970-01-01T00:00:00Z,1970,Turkey to China,--,land,36.65,64.03,"36.65,64.03",Asia,TM,MD,,,
57ab8f211eff02897b163f4b,Alces alces caucasicus,Caucasian moose,1850-01-01T00:00:00Z,1850,"Caucasus Mountains,Iran and Turkey",--,land,40.69,48.25,"40.69,48.25",Asia,IR,MD,,,
57ab8f211eff02897b163f4d,Sus cebifrons cebifrons,Cebu warty pig,1950-01-01T00:00:00Z,1950,Yemen,--,land,15.29,46.73,"15.29,46.73",Asia,YE,ZZ,,,
57ab8f211eff02897b163f4e,Spelaeomys florensis,Flores cave rat,1500-01-01T00:00:00Z,1500,Indonesia (Flores),--,land,-8.77,121.06,"-8.77,121.06",Asia,ID,SM,,,
57ab8f211eff02897b163f4f,Paulamys naso,Flores long-nosed rat,1500-01-01T00:00:00Z,1500,Indonesia (Flores),--,land,-8.77,121.06,"-8.77,121.06",Asia,ID,SM,,,
57ab8f211eff02897b163f50,Neofelis nebulosa brachyura,Formosan clouded leopard,1990-01-01T00:00:00Z,1990,Taiwan,--,land,23.69,120.01,"23.69,120.01",Asia,TW,MD,,,
57ab8f211eff02897b163f51,Canis lupus hattai,Hokkaidō wolf,1880-01-01T00:00:00Z,1880,Japan (Hokkaidō),--,land,43.25,142.66,"43.25,142.66",Asia,JP,MD,,,
57ab8f211eff02897b163f52,Canis lupus hodophilax,Honshū wolf,1900-01-01T00:00:00Z,1900,Japan (Honshū),--,land,39,140.7,"39,140.7",Asia,JP,MD,,,
57ab8f211eff02897b163f53,Crateromys paulus,Ilin Island Cloudrunner Runner,1950-01-01T00:00:00Z,1950,Philippines,"The Ilin Island Cloudrunner (Crateromys paulus) is a critically endangered cloud rat from Ilin Island in the Philippines. It is a fluffy-coated, bushy-tailed rat and may have emerged from tree hollows at night to feed on fruits and leaves. It is known from one specimen, collected on 4 April 1953.",land,11.46,123.32,"11.46,123.32",Asia,PH,SM,,,
57ab8f211eff02897b163f54,Rhinoceros sondaicus inermis,Indian Javan rhinoceros,1920-01-01T00:00:00Z,1920,"Bangladesh,Burma (Myanmar),and India",--,land,23.21,92.89,"23.21,92.89",Asia,IN,LG,,,
57ab8f211eff02897b163f55,Lutra lutra whiteleyi,Japanese river otter,1970-01-01T00:00:00Z,1970,Japan,--,sea,35.82,138.76,"35.82,138.76",Asia,JP,MD,,,
